"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station"
"834",,"Lasell St @ Temple St",,"42.286285","-71.169838",,,,
"8340",,"Victory Rd @ Puritan Mall Driveway",,"42.297729","-71.049721",,,,
"8341",,"Puritan Mall Service Rd",,"42.29644","-71.048759",,,,
"8342",,"Freeport St @ Morrisey Blvd",,"42.292679","-71.048103",,,,
"8343",,"Opp 1557 River St",,"42.248486","-71.131699",,,,
"8344",,"River St @ Reservation Rd",,"42.252079","-71.130951",,,,
"835",,"Lasell St @ Perham St",,"42.287052","-71.169312",,,,
"8351",,"Opp 55 Tozer Rd",,"42.568348","-70.880539",,,,
"8352",,"28 Tozer Rd",,"42.574318","-70.884789",,,,
"8353",,"16 Tozer Rd",,"42.577274","-70.884552",,,,
"8354",,"Tozer Rd opp Hellard Rd",,"42.578846","-70.885483",,,,
"8355",,"Tozer Rd @ Hellard Rd",,"42.578976","-70.885696",,,,
"8356",,"Opp 16 Tozer Rd",,"42.575481","-70.884964",,,,
"8357",,"27 Tozer Rd",,"42.574287","-70.884911",,,,
"83571",,"39 Tozer Road",,"42.571491","-70.883408",,,,
"8358",,"55 Tozer Rd",,"42.568245","-70.880592",,,,
"836",,"83 Lasell St opp Atlantis St",,"42.288139","-71.167831",,,,
"83618",,"East St @ Hartshorn Ave",,"42.147213","-71.246422",,,,
"837",,"Lasell St @ Lagrange St",,"42.288933","-71.166771",,,,
"838",,"Lagrange St @ Vermont St",,"42.287521","-71.165443",,,,
"8383",,"Bacon St @ Pond St",,"42.379726","-71.242233",,,,
"839",,"Lagrange St @ Burard St",,"42.285877","-71.16391",,,,
"8390",,"Baker St opp Wycliff Ave",,"42.276264","-71.167",,,,
"8391",,"Baker St opp Dunwell St",,"42.277588","-71.166862",,,,
"8392",,"Baker St @ Cutter Rd",,"42.280426","-71.167931",,,,
"8393",,"Baker St @ Rumford Rd",,"42.282139","-71.168999",,,,
"8394",,"Baker St @ Varick Rd",,"42.283325","-71.169403",,,,
"84",,"Massachusetts Ave @ Tremont St",,"42.339333","-71.080528",,,,
"840",,"Lagrange St @ Pender St",,"42.284622","-71.162476",,,,
"841",,"Lagrange St @ Virgil Rd",,"42.283772","-71.161613",,,,
"842",,"Lagrange St @ Westmount Ave",,"42.282471","-71.16082",,,,
"8428",,"Massachusetts Ave @ Paul Revere Rd",,"42.425106","-71.188118",,,,
"8429",,"Massachusetts Ave @ Drake Way",,"42.425442","-71.189453",,,,
"843",,"Lagrange St @ Dent St",,"42.281391","-71.159683",,,,
"8430",,"Massachusetts Ave opp Hibbert St - Lexington Line",,"42.42551","-71.192467",,,,
"8431",,"Massachusetts Ave @ Bow St",,"42.425716","-71.194595",,,,
"8432",,"Massachusetts Ave opp Charles St",,"42.426025","-71.196014",,,,
"8433",,"Massachusetts Ave @ Fottler Ave",,"42.427055","-71.198776",,,,
"8434",,"Opp 430 Mass Ave",,"42.42783","-71.201645",,,,
"8435",,"Massachusetts Ave opp Oak St",,"42.427567","-71.203659",,,,
"8436",,"Massachusetts Ave opp Pleasant St",,"42.428879","-71.20665",,,,
"8437",,"Bedford St @ Harrington Rd",,"42.450142","-71.230301",,,,
"8438",,"Bedford St opp Worthen Rd",,"42.452991","-71.232491",,,,
"8439",,"57 Bedford St",,"42.453609","-71.232964",,,,
"844",,"LaGrange St @ Centre St",,"42.280781","-71.158218",,,,
"8440",,"Bedford St @ Tewksbury St",,"42.45509","-71.234192",,,,
"8441",,"Bedford St @ Revere St",,"42.456421","-71.23555",,,,
"8442",,"Bedford St @ Larchmont Ln",,"42.458195","-71.237183",,,,
"8443",,"Bedford St opp Vaille Ave",,"42.459656","-71.238258",,,,
"8444",,"Bedford St opp Sunny Knoll Ave",,"42.461132","-71.23909",,,,
"8445",,"Bedford St @ Ledgelawn Ave",,"42.462875","-71.240219",,,,
"8446",,"Bedford St @ N Hancock St",,"42.463997","-71.240784",,,,
"8447",,"Bedford St @ Simonds Rd",,"42.466831","-71.242393",,,,
"8448",,"343 Bedford St",,"42.46843","-71.243607",,,,
"8449",,"Bedford St @ Eldred St",,"42.473457","-71.247818",,,,
"845",,"Lagrange St opp Dent St",,"42.281502","-71.159676",,,,
"8450",,"Bedford St @ National Guard Armory",,"42.475624","-71.250488",,,,
"8451",,"Bedford St opp Hartwell Ave",,"42.476604","-71.251862",,,,
"8452",,"Bedford St @ Winter St",,"42.477627","-71.253319",,,,
"8453",,"Great Rd @ Perham St - Bedford Line",,"42.479809","-71.255699",,,,
"8454",,"Great Rd @ Masardis St",,"42.48188","-71.257629",,,,
"8455",,"Great Rd @ Shawsheen Rd",,"42.484188","-71.259666",,,,
"8456",,"Great Rd @ Shawsheen Ave",,"42.485943","-71.2612",,,,
"8457",,"Great Rd @ Shopping Center",,"42.486832","-71.26339",,,,
"8458",,"Great Rd opp Roberts Dr",,"42.487782","-71.266464",,,,
"8459",,"Great Rd @ Brooksbie Rd",,"42.488285","-71.268311",,,,
"846",,"Lagrange St @ Westmount Ave",,"42.282566","-71.160728",,,,
"8460",,"Loomis St @ Great Rd",,"42.48901","-71.271675",,,,
"8461",,"Loomis St @ opp Winthrop Ave",,"42.488251","-71.273178",,,,
"84618",,"East St @ School St",,"42.147148","-71.248718",,,,
"8462",,"Loomis St @ Hartford St",,"42.486408","-71.277031",,,,
"8463",,"South Rd @ Railroad Ave",,"42.486324","-71.277763",,,,
"8464",,"South Rd @ Hartford St",,"42.488022","-71.278625",,,,
"8465",,"South Rd @ Crescent Ave",,"42.48914","-71.278931",,,,
"8466",,"South Rd @ Great Rd",,"42.491737","-71.278976",,,,
"8467",,"Springs Rd @ Hancock St",,"42.493324","-71.278343",,,,
"8468",,"Springs Rd @ Hillside Ave",,"42.494202","-71.276314",,,,
"8469",,"Springs Rd @ Nickerson Rd",,"42.496838","-71.274475",,,,
"847",,"Lagrange St opp Virgil St",,"42.283867","-71.161537",,,,
"8470",,"Springs Rd @ Pine Hill Rd",,"42.497871","-71.273849",,,,
"8471",,"Bedford VA Hospital @ Middlesex CC - Bldg 10",,"42.504944","-71.273064",,,,
"8472",,"Baker St @ Beth El Cemetery",,"42.291931","-71.174706",,,,
"8473",,"Baker St @ VFW Pkwy",,"42.288548","-71.171722",,,,
"84731",,"Baker St opp Gethsemane Cemetery",,"42.289814","-71.172752",,,,
"8474",,"Spiers Rd @ June Ln",,"42.294456","-71.179474",,,,
"84741",,"Fredetta Rd @ Spiers Rd",,"42.292995","-71.181252",,,,
"8475",,"Fredetta Rd @ Sawmill Brook Pkwy",,"42.293598","-71.182304",,,,
"8476",,"Sawmill Brook Pkwy @ McCarthy Rd",,"42.292358","-71.183914",,,,
"8477",,"Sawmill Brook Pkwy @ Keller Path",,"42.291279","-71.185585",,,,
"8478",,"Sawmill Brook Pkwy @ Spiers Rd",,"42.290295","-71.188362",,,,
"8479",,"Sawmill Brook Pkwy @ Van Roosen Rd",,"42.290089","-71.189827",,,,
"84791",,"Sawmill Brook Pkwy @ Walsh Rd",,"42.290009","-71.191093",,,,
"848",,"Lagrange St opp Pender St",,"42.284729","-71.16243",,,,
"8480",,"Wiswall Rd @ Walsh Rd",,"42.291275","-71.192139",,,,
"8481",,"Wiswall Rd @ Chinian Path",,"42.292824","-71.190613",,,,
"8482",,"Wiswall Rd @ Shumaker Path",,"42.294209","-71.189217",,,,
"8483",,"Wiswall Rd @ McCarthy Rd",,"42.296055","-71.186882",,,,
"8484",,"Wiswall Rd @ Indian Ridge Rd",,"42.297199","-71.185196",,,,
"8485",,"Wiswall Rd @ Dedham St",,"42.298038","-71.184914",,,,
"8486",,"Dedham St opp Wiswall  Rd",,"42.298264","-71.185074",,,,
"8487",,"Dedham St @ Brookline St",,"42.298958","-71.186363",,,,
"8488",,"Dedham St opp Nahanton St",,"42.300034","-71.187859",,,,
"84880",,"Opp 210 Nahanton St",,"42.299679","-71.19696",,,,
"84881",,"677 Winchester St",,"42.298946","-71.201935",,,,
"84882",,"Winchester St @ Rachel Rd",,"42.306416","-71.205627",,,,
"84883",,"Winchester St @ Rockland St",,"42.312386","-71.209053",,,,
"84884",,"Winchester St @ Dedham St",,"42.316364","-71.208755",,,,
"84885",,"Winchester St @ Centre St",,"42.318665","-71.208038",,,,
"84886",,"Centre St @ Walnut St",,"42.320374","-71.205139",,,,
"84887",,"Centre St @ Clark St",,"42.323799","-71.200386",,,,
"84888",,"Centre St @ Locksley Rd",,"42.325211","-71.199272",,,,
"8489",,"Dedham St @ Rosalie St",,"42.302151","-71.189972",,,,
"849",,"Lagrange St opp Burard St",,"42.28598","-71.163864",,,,
"8490",,"Dedham St @ Arnold St",,"42.302929","-71.191261",,,,
"8491",,"Dedham St @ Greenwood St",,"42.303524","-71.191971",,,,
"8492",,"Dedham St @ Meadowbrook Rd",,"42.305496","-71.194031",,,,
"84921",,"Wheeler St @ Meadowbrook Rd",,"42.309097","-71.190842",,,,
"8493",,"Dedham St @ Country Club Rd",,"42.306786","-71.195236",,,,
"8494",,"Parker St @ Dedham St",,"42.30846","-71.198021",,,,
"8495",,"Parker St @ Wheeler Rd",,"42.312122","-71.19648",,,,
"8496",,"Parker St @ Roosevelt Rd",,"42.3139","-71.195732",,,,
"8497",,"Parker St @ Hagen Rd",,"42.316128","-71.194992",,,,
"8498",,"288 Parker St opp Parker Ave",,"42.317314","-71.194687",,,,
"8499",,"Parker St @ Boylston St",,"42.319374","-71.19426",,,,
"85",,"Massachusetts Ave @ Shawmut Ave",,"42.337189","-71.07798",,,,
"850",,"Lagrange St @ Vermont St",,"42.287426","-71.165207",,,,
"8500",,"200 Parker St opp Stearns St",,"42.320889","-71.194145",,,,
"8501",,"Parker St @ Glenwood Ave",,"42.322716","-71.194",,,,
"8502",,"Parker St @ Cypress St",,"42.326641","-71.193832",,,,
"8503",,"Cypress St @ Braeland Ave",,"42.328159","-71.194359",,,,
"8504",,"Centre St @ Beacon St",,"42.330185","-71.194695",,,,
"8505",,"Centre St @ Langley Rd",,"42.331104","-71.194611",,,,
"8506",,"Centre St @ Gibbs St",,"42.333481","-71.19339",,,,
"8507",,"Centre St @ Commonwealth Ave",,"42.335918","-71.19326",,,,
"8508",,"Centre St @ Ward St",,"42.338032","-71.19297",,,,
"8509",,"Centre St @ Alderwood Rd",,"42.340481","-71.192581",,,,
"851",,"Vermont St @ Carroll St",,"42.2864","-71.167023",,,,
"8510",,"Centre St @ Cotton St",,"42.341343","-71.192253",,,,
"8511",,"790 Centre St",,"42.343979","-71.190369",,,,
"8512",,"Centre St @ Sargent St",,"42.346939","-71.189171",,,,
"8513",,"Centre St @ George St",,"42.348801","-71.187622",,,,
"8514",,"Centre St @ Hyde Ave",,"42.349636","-71.186874",,,,
"8515",,"Centre St @ Newtonville Ave",,"42.351425","-71.185982",,,,
"8516",,"Centre St @ Church St",,"42.354351","-71.186386",,,,
"8517",,"Centre St @ Church St",,"42.354301","-71.186523",,,,
"8518",,"Centre St @ Newtonville Ave",,"42.351604","-71.186111",,,,
"8519",,"Centre St @ Bellevue St",,"42.349838","-71.186829",,,,
"852",,"Vermont St @ Temple St",,"42.285427","-71.16848",,,,
"8520",,"Centre St @ Lombard St",,"42.348343","-71.188065",,,,
"8521",,"Centre St @ Cabot St",,"42.347134","-71.189148",,,,
"8522",,"785 Centre St",,"42.344231","-71.190392",,,,
"8523",,"Centre St @ Cotton St",,"42.341549","-71.19223",,,,
"85231",,"Lincoln Labs",,"42.460346","-71.26445",,,,
"8524",,"Centre St @ Mill St",,"42.340885","-71.192619",,,,
"8525",,"Centre St @ Ward St",,"42.338226","-71.193069",,,,
"8526",,"Centre St @ Commonwealth Ave",,"42.335865","-71.19339",,,,
"8527",,"Centre St @ Bowen St",,"42.333431","-71.193527",,,,
"8528",,"Centre St @ Beacon St",,"42.329903","-71.194878",,,,
"85281",,"Centre St @ Locksley Rd",,"42.325409","-71.199219",,,,
"85282",,"Centre St @ Cushing St",,"42.322914","-71.201363",,,,
"85283",,"Centre St @ Walnut St",,"42.32056","-71.205032",,,,
"85284",,"Winchester St @ Centre St",,"42.318687","-71.208183",,,,
"85285",,"Winchester St @ Needham St",,"42.316311","-71.208885",,,,
"85286",,"Winchester St @ Rockland St",,"42.312298","-71.209152",,,,
"85287",,"Winchester St @ Goddard St",,"42.306332","-71.205734",,,,
"85288",,"Opp 677 Winchester St",,"42.298859","-71.202019",,,,
"85289",,"210 Nahanton St",,"42.29961","-71.196846",,,,
"8529",,"Cypress St @ Braeland Ave",,"42.328064","-71.194443",,,,
"85290",,"Centre St @ Hyde St",,"42.321918","-71.202797",,,,
"853",,"Vermont St @ Baker St",,"42.284561","-71.169785",,,,
"8530",,"Parker St @ Cypress St",,"42.327141","-71.193993",,,,
"8531",,"Parker St @ Athelstane Rd",,"42.322514","-71.194145",,,,
"8532",,"Parker St @ Stearns St",,"42.321072","-71.19426",,,,
"8533",,"Parker St @ Boylston St",,"42.319324","-71.194397",,,,
"8534",,"Parker St @ Parker Ave",,"42.317513","-71.194771",,,,
"8535",,"Parker St @ Hagen Rd",,"42.316086","-71.195137",,,,
"8536",,"Parker St @ Parker Rd",,"42.314098","-71.19577",,,,
"8537",,"Parker St opp Wheeler Rd",,"42.312092","-71.196617",,,,
"85371",,"Wheeler St @ Meadowbrook Rd",,"42.308983","-71.191048",,,,
"8538",,"Parker St @ Dedham St",,"42.308441","-71.198166",,,,
"8539",,"Dedham St opp Country Club Rd",,"42.306683","-71.19529",,,,
"854",,"Massachusetts Ave @ Harrison Ave",,"42.334763","-71.075111",,,,
"8540",,"Dedham St opp Meadowbrook Rd",,"42.305199","-71.193871",,,,
"8541",,"Dedham St opp Greenwood St",,"42.303417","-71.192009",,,,
"8542",,"Dedham St opp Arnold Rd",,"42.302814","-71.191284",,,,
"8543",,"Dedham St @ Nahanton St",,"42.300392","-71.188316",,,,
"8544",,"Dedham St @ Carlson Ave",,"42.299076","-71.18679",,,,
"8545",,"Dedham St @ Wiswall Rd",,"42.298153","-71.185081",,,,
"8546",,"Wiswall Rd @ Indian Ridge Rd",,"42.297405","-71.185242",,,,
"85467",,"Hyde Park Ave @ B St",,"42.250443","-71.125969",,,,
"8547",,"Wiswall Rd opp McCarthy Rd",,"42.296234","-71.186745",,,,
"8548",,"Wiswall Rd @ O Roadway",,"42.294529","-71.189056",,,,
"8549",,"Wiswall Rd @ M Roadway",,"42.293137","-71.190453",,,,
"855",,"Massachusetts Ave @ Albany St",,"42.333393","-71.073387",,,,
"8550",,"Wiswall Rd @ Walsh Rd",,"42.291286","-71.192291",,,,
"8551",,"Sawmill Brook Pkwy @ Van Roosen Rd",,"42.290001","-71.189735",,,,
"85511",,"Sawmill Brook Pkwy @ Spiers Rd",,"42.290222","-71.188248",,,,
"8552",,"Sawmill Brook Pkwy @ Walsh Rd",,"42.289917","-71.191002",,,,
"8553",,"Sawmill Brook Pkwy @ Keller Path",,"42.291096","-71.185715",,,,
"8554",,"Sawmill Brook Pkwy @ McCarthy Rd",,"42.292336","-71.183769",,,,
"8555",,"Fredetta Rd @ Sawmill Brook Pkwy",,"42.293488","-71.182312",,,,
"85551",,"Fredetta Rd @ Spiers Rd",,"42.292881","-71.181259",,,,
"8556",,"Spiers Rd @ Dedham St",,"42.294483","-71.178551",,,,
"85561",,"Baker St @ Gethsemane Cemetery",,"42.289509","-71.172653",,,,
"85562",,"Baker St @ VFW Pkwy",,"42.288464","-71.171822",,,,
"85563",,"Baker St @ VFW Pkwy",,"42.287579","-71.171455",,,,
"85564",,"Baker St @ Capital St",,"42.285912","-71.170731",,,,
"85565",,"Baker St @ Varick St",,"42.283409","-71.169556",,,,
"85566",,"Baker St @ Amesbury St",,"42.281765","-71.168983",,,,
"85567",,"Baker St @ Cutter Rd",,"42.280453","-71.168076",,,,
"85568",,"Baker St @ Dunwell St",,"42.277531","-71.166992",,,,
"85569",,"Baker St @ Wycliff Ave",,"42.276215","-71.16713",,,,
"8557",,"Baker St @ Beth El Cemetery",,"42.291981","-71.174973",,,,
"856",,"Massachusetts Ave @ Albany St",,"42.333565","-71.073616",,,,
"85618",,"935 East St",,"42.147083","-71.251991",,,,
"8575",,"Broadway @ Trueman Dr",,"42.441181","-71.031296",,,,
"8576",,"Trueman Dr @ Central Ave",,"42.439079","-71.030655",,,,
"8577",,"Trueman Dr @ Broadway",,"42.44141","-71.031082",,,,
"8590",,"Massachusetts Ave @ Curve St",,"42.430584","-71.207634",,,,
"8591",,"Massachusetts Ave @ Independence Ave",,"42.431946","-71.208",,,,
"8592",,"Massachusetts Ave @ Locust Ave",,"42.433807","-71.209099",,,,
"8593",,"Massachusetts Ave @ Maple St",,"42.434814","-71.21019",,,,
"8594",,"Massachusetts Ave @ Rhodes St",,"42.435646","-71.211655",,,,
"8595",,"Massachusetts Ave @ Marrett Rd",,"42.436142","-71.212357",,,,
"8596",,"Massachusetts Ave opp Pelham Rd",,"42.440132","-71.213844",,,,
"8597",,"Massachusetts Ave @ Percey Rd",,"42.44194","-71.216774",,,,
"8598",,"Massachusetts Ave opp Bloomfield St",,"42.443634","-71.219261",,,,
"8599",,"Massachusetts Ave opp Slocum Rd",,"42.444935","-71.22097",,,,
"86",,"Massachusetts Ave @ Shawmut Ave",,"42.337353","-71.077866",,,,
"8600",,"Massachusetts Ave @ Woburn St",,"42.446117","-71.222778",,,,
"8601",,"Massachusetts Ave @ Lexington Post Office",,"42.446568","-71.224678",,,,
"8602",,"Marrett Rd @ Waltham St",,"42.435909","-71.235306",,,,
"8603",,"Marrett Rd @ Prospect Hill Rd",,"42.435463","-71.237663",,,,
"8604",,"Marrett Rd @ Downing Rd",,"42.434795","-71.239838",,,,
"8605",,"Marrett Rd opp Spring St",,"42.43438","-71.241753",,,,
"8606",,"Marrett Rd @ Tufts Rd",,"42.435539","-71.246246",,,,
"8607",,"Marrett Rd @ Middle St",,"42.435802","-71.247734",,,,
"8608",,"Marrett Rd @ Lincoln St",,"42.440052","-71.250755",,,,
"8609",,"655 Marrett Rd",,"42.441048","-71.251984",,,,
"8610",,"Marrett Rd @ Wilson Rd",,"42.442192","-71.253952",,,,
"8611",,"Marrett Rd @ Sheraton Lexington",,"42.445389","-71.262383",,,,
"86111",,"Old Mass Ave @ Marrett Rd - Minuteman Park",,"42.447258","-71.264816",,,,
"86112",,"Old Mass Ave opp Bonair Ave",,"42.449001","-71.260513",,,,
"86113",,"Old Mass Ave @ Wood St",,"42.447662","-71.256401",,,,
"86114",,"Wood St @ Patterson Rd",,"42.450901","-71.257881",,,,
"86115",,"Wood St @ Holton Rd",,"42.451981","-71.260361",,,,
"8612",,"Wood St opp Woodpark Circle",,"42.452759","-71.262024",,,,
"86121",,"Wood St @ Conestoga Rd",,"42.454887","-71.262833",,,,
"86122",,"Wood St @ Bates Rd",,"42.458126","-71.263588",,,,
"8613",,"Wood St @ Randolph Rd - Lincoln Labs",,"42.46072","-71.263306",,,,
"86178",,"Hanscom Field Dr @ Old Bedford Rd",,"42.457489","-71.289497",,,,
"86179",,"Civil Air Terminal",,"42.462864","-71.291161",,,,
"86180",,"Hanscom Field Dr @ Old Bedford Rd",,"42.457382","-71.289581",,,,
"8622",,"259 Wood St",,"42.46162","-71.264595",,,,
"8623",,"Wood St @ Randolf Rd",,"42.460606","-71.263382",,,,
"86231",,"Wood St @ Chestnut St",,"42.458305","-71.263718",,,,
"86232",,"Wood St opp Conestoga Rd",,"42.454838","-71.26297",,,,
"8624",,"Wood St @ Woodpark Circle",,"42.452644","-71.262039",,,,
"86241",,"Wood St opp Holton Rd",,"42.451992","-71.260643",,,,
"86242",,"Wood St opp Patterson Rd",,"42.45079","-71.257874",,,,
"8625",,"Wood St @ Old Mass Ave",,"42.447773","-71.256393",,,,
"86251",,"Old Mass Ave @ Bonair Ave",,"42.449043","-71.260651",,,,
"86252",,"Old Mass Ave @ Marrett Rd - Minuteman Park",,"42.44738","-71.264687",,,,
"86261",,"Marrett Rd @ Forbes Rd",,"42.444504","-71.261528",,,,
"8627",,"Marrett Rd opp Wilson Rd",,"42.442009","-71.25399",,,,
"8628",,"656 Marrett Rd",,"42.441113","-71.252388",,,,
"8629",,"Marrett Rd @ Lincoln St",,"42.43985","-71.250908",,,,
"8630",,"Marrett Rd @ Middle St",,"42.435795","-71.248077",,,,
"8631",,"Marrett Rd @ Tufts Rd",,"42.43536","-71.246216",,,,
"8632",,"Marrett Rd @ Spring St",,"42.434219","-71.241875",,,,
"8633",,"Marrett Rd opp Downing Rd",,"42.434723","-71.239449",,,,
"8634",,"Marrett Rd opp Prospect Hill Rd",,"42.435322","-71.237495",,,,
"8635",,"Marrett Rd @ Waltham St",,"42.435745","-71.235184",,,,
"8636",,"Massachusetts Ave @ Clarke St",,"42.448494","-71.229454",,,,
"8637",,"Massachusetts Ave @ Winthrop Rd",,"42.445835","-71.222267",,,,
"8638",,"Massachusetts Ave @ Slocum Rd",,"42.444828","-71.221016",,,,
"8639",,"Massachusetts Ave @ Bloomfield St",,"42.443359","-71.219055",,,,
"8640",,"Massachusetts Ave @ Percy Rd",,"42.441826","-71.216797",,,,
"8641",,"Massachusetts Ave @ Pelham Rd",,"42.440048","-71.213936",,,,
"8642",,"Massachusetts Ave @ Marret Rd - Rt 2A",,"42.435852","-71.212204",,,,
"8643",,"Massachusetts Ave @ Plainfield St",,"42.43465","-71.210136",,,,
"86434",,"Cummins Hwy @ Rosewood St",,"42.269356","-71.096809",,,,
"8644",,"Massachusetts Ave @ Locust Ave",,"42.433929","-71.209312",,,,
"8645",,"Massachusetts Ave @ Independence Ave",,"42.431507","-71.208",,,,
"86458",,"Cummins Hwy @ Calvary Cemetary",,"42.27787","-71.115044",,,,
"86459",,"Cummins Hwy opp Pleasantview St",,"42.275055","-71.110237",,,,
"8646",,"Massachusetts Ave @ Gibson Rd",,"42.43074","-71.207802",,,,
"8647",,"Massachusetts Ave @ Pleasant St",,"42.429333","-71.207153",,,,
"8648",,"Pleasant St @ Fern St",,"42.427601","-71.207115",,,,
"8649",,"Pleasant St @ Luongo's Farm Stand",,"42.423138","-71.208542",,,,
"86491",,"Watertown St @ Pleasant St",,"42.422089","-71.209084",,,,
"86500",,"American Legion Hwy @ Franklin Hill Ave",,"42.29578","-71.092216",,,,
"8651",,"Watertown St @ Crescent Rd",,"42.419125","-71.207367",,,,
"86618",,"Main St @ Glenwood St",,"42.146725","-71.252411",,,,
"8670",,"Main St @ Townsend St",,"42.377327","-71.228249",,,,
"8671",,"Main St @ Chamberlain Terr",,"42.377571","-71.226082",,,,
"8672",,"Main St opp Rose Hill Way",,"42.377575","-71.220558",,,,
"86734",,"Walnut St opp Sterling St",,"42.473881","-70.988945",,,,
"8674",,"Main St @ Willow St",,"42.376575","-71.216866",,,,
"8675",,"Main St @ LaFayette St",,"42.37619","-71.215309",,,,
"8676",,"Main St @ Rangeley Rd",,"42.375648","-71.213013",,,,
"8678",,"Main St opp Warren St - Watertown Line",,"42.374561","-71.210487",,,,
"8679",,"Main St opp Longfellow Rd",,"42.373573","-71.207024",,,,
"8680",,"Adams St @ Centre St",,"42.295303","-71.056267",,,,
"8681",,"Adams St @ King St",,"42.293228","-71.057343",,,,
"8682",,"Adams St @ Lonsdale St",,"42.291504","-71.057297",,,,
"8683",,"Adams St @ Msgr Lydon Way",,"42.290031","-71.056236",,,,
"8684",,"Adams St @  Ashmont St",,"42.288303","-71.055443",,,,
"8685",,"Adams St @ Helena Rd",,"42.286976","-71.054596",,,,
"8686",,"Adams St @ Westmoreland St",,"42.285137","-71.055176",,,,
"8687",,"Adams St @ Minot St",,"42.283699","-71.055695",,,,
"8691",,"Washington St @ Clifton St",,"42.432148","-71.072365",,,,
"86915",,"Opp 976 Lexington St",,"42.408615","-71.234299",,,,
"8692",,"Winthrop St @ Playstead Rd",,"42.431667","-71.130852",,,,
"86929",,"Stow St @ Tavern Rd",,"42.374256","-71.262413",,,,
"86930",,"Main St @ Stow St",,"42.376583","-71.265533",,,,
"86931",,"Main St @ Cutting Ln",,"42.376511","-71.263763",,,,
"86932",,"Main St @ Sheridan Rd",,"42.376411","-71.260925",,,,
"86933",,"1164 Main St opp Edgehill Rd",,"42.376354","-71.258804",,,,
"86934",,"1114 Main St opp Malone St",,"42.376339","-71.257538",,,,
"86935",,"Main St @ Everett St",,"42.376293","-71.254684",,,,
"86936",,"Main St opp Prospect Hill Rd",,"42.376274","-71.252274",,,,
"86937",,"Main St @ Weston St",,"42.376244","-71.25032",,,,
"86938",,"Main St @ Wellington St",,"42.376202","-71.247818",,,,
"86939",,"Main St @ Prospect St",,"42.376183","-71.246368",,,,
"86940",,"Main St @ Harvard St",,"42.37616","-71.244118",,,,
"86941",,"Main St @ Daniels Ct",,"42.376102","-71.240097",,,,
"86942",,"702 Main St",,"42.37608","-71.238182",,,,
"86943",,"Moody St @ Main St",,"42.375641","-71.236984",,,,
"86944",,"Carter St @ Waltham Comm Rail Sta",,"42.374699","-71.234543",,,,
"86945",,"Main St @ Appleton St",,"42.376842","-71.231995",,,,
"86946",,"Main St @ Heard St",,"42.377022","-71.230484",,,,
"86961",,"Moody St @ Crescent St",,"42.371574","-71.236931",,,,
"86962",,"Moody St @ Walnut  St",,"42.369686","-71.237236",,,,
"86963",,"Moody St @ Maple St",,"42.367729","-71.237564",,,,
"86964",,"Moody St @ Ash St",,"42.365944","-71.238159",,,,
"86965",,"Moody St @ Orange St",,"42.363506","-71.238861",,,,
"86967",,"Moody St opp Underwood Pk",,"42.361172","-71.23922",,,,
"86968",,"Lexington St @ Whitlowe Rd",,"42.359116","-71.239494",,,,
"86970",,"Moody St @ Main St.",,"42.375778","-71.236893",,,,
"86971",,"Moody St  @ Carter St",,"42.372665","-71.236603",,,,
"87",,"Massachusetts Ave @ Tremont St",,"42.33923","-71.080124",,,,
"8717",,"Dorchester Ave @ Talbot Ave",,"42.287029","-71.063995",,,,
"875",,"Forest Hills Station Lower Busway",,"42.300523","-71.113686",,,,"place-forhl"
"8750",,"Forest Hills Station",,"42.300523","-71.113686",,,,"place-forhl"
"87618",,"95 Old West St - Walpole Station",,"42.147682","-71.256966",,,,
"87619",,"Opp 95 West St - Walpole Station",,"42.147591","-71.257042",,,,
"879",,"L St @ Broadway",,"42.335716","-71.035484",,,,
"88",,"Massachusetts Ave @ Columbus Ave",,"42.340618","-71.081619",,,,
"880",,"L St @ E 2nd St",,"42.33741","-71.035522",,,,
"8801",,"Neponset Circle @ Walnut St",,"42.286797","-71.042244",,,,
"8802",,"Neponset Circle @ Neponset Ave",,"42.2864","-71.043427",,,,
"8803",,"398 Neponset Ave @ Neponset Health Center",,"42.286453","-71.044014",,,,
"8804",,"Neponset Ave opp Chickatawbut St",,"42.286926","-71.045151",,,,
"8805",,"Neponset Ave @ Tolman St",,"42.288658","-71.047234",,,,
"8806",,"248 Neponset Ave",,"42.290367","-71.048592",,,,
"8807",,"Neponset Ave @ Popes Hill St",,"42.293007","-71.050743",,,,
"8808",,"Neponset Ave opp King St",,"42.294449","-71.052299",,,,
"8809",,"Neponset Ave @ Parkman St",,"42.297195","-71.056572",,,,
"8811",,"Hilltop St @ Granite Ave",,"42.278923","-71.05394",,,,
"8812",,"Hilltop St opp  Crockett Ave.",,"42.279335","-71.051262",,,,
"8813",,"Hilltop St opp Whitridge St",,"42.279797","-71.049942",,,,
"8814",,"Hilltop St @ Hallet St",,"42.281025","-71.047951",,,,
"8815",,"Main St @ Church St",,"42.365997","-71.18528",,,,
"8816",,"Main St @ Thaxter St",,"42.367371","-71.187294",,,,
"8817",,"Main St opp Chestnut St",,"42.368248","-71.188683",,,,
"88171",,"Main St opp Green St",,"42.368725","-71.189316",,,,
"8818",,"Main St @ Waverly Ave",,"42.369987","-71.191643",,,,
